Id,SalePrice
1460,11.790439298375468
1461,12.025904534968234
1462,12.19829974002837
1463,12.11002644277847
1464,12.137963991694043
1465,12.088220794721265
1466,12.101755342226923
1467,12.047029875639668
1468,12.057683158069631
1469,11.70758851011647
1470,12.208703483745547
1471,11.479346151905126
1472,11.510286612228297
1473,11.884078065004251
1474,11.831785893898239
1475,12.801659867777753
1476,12.511819563530484
1477,12.541100100589732
1478,12.481126408339588
1479,12.943162546728267
1480,12.678760951821268
1481,12.244710467177237
1482,12.023699287556271
1483,12.027470849978341
1484,12.113766319956449
1485,12.17361446885028
1486,12.708421170284732
1487,12.378882077643013
1488,12.204060811342185
1489,12.260273285771136
1490,12.145201964560178
1491,11.384212173958403
1492,12.106497986400418
1493,12.531278617106787
1494,12.544784795399519
1495,12.304225866929894
1496,12.090383463302565
1497,11.987168286416322
1498,11.977353289202334
1499,11.885427220597117
1500,12.0921553294102
1501,11.95250451734082
1502,12.603555770319995
1503,12.347241299083185
1504,12.31107672181472
1505,12.113379743788654
1506,12.314729618521561
1507,12.244483216039571
1508,11.982335609495369
1509,11.885618718572108
1510,11.867812494027902
1511,12.09222840559058
1512,11.859776961570402
1513,11.978213689714337
1514,12.070626265049826
1515,11.985483948934247
1516,11.989618060724126
1517,11.665096873685144
1518,12.31026764438186
1519,11.857027968641143
1520,11.861635211895031
1521,11.985992258924837
1522,11.598286325985569
1523,11.672219162789991
1524,11.696066522188008
1525,11.706496108969963
1526,11.492522611226912
1527,11.780525582805964
1528,11.89054687782869
1529,12.036910184361757
1530,11.63106026762541
1531,11.583682167327565
1532,11.963096001840235
1533,11.648985306688184
1534,12.064259002554232
1535,11.716383321981159
1536,11.009396226001886
1537,11.972991605040697
1538,12.108427135861502
1539,11.460821418317162
1540,11.881209846713658
1541,11.909079456167223
1542,12.313231440944254
1543,11.40234307249154
1544,11.577314629934161
1545,11.71034981120849
1546,11.734932931331494
1547,11.75203192433997
1548,11.527846926010081
1549,11.829452239713081
1550,11.727984038252744
1551,11.886214465679982
1552,12.020240229620102
1553,11.6519029688085
1554,12.02951829467309
1555,11.287619993637296
1556,11.678548371682455
1557,11.65977900798058
1558,11.542129436174335
1559,11.768697463061557
1560,11.69682441793698
1561,11.78232565570093
1562,11.702007801487754
1563,12.04338412661343
1564,11.8877147311781
1565,12.34121023352626
1566,11.02536058824296
1567,12.322325745447229
1568,11.754661033042648
1569,11.815961823007862
1570,11.7112539576962
1571,11.835697529879816
1572,12.43278776175363
1573,11.509489865017537
1574,12.165556464156868
1575,12.323609193753457
1576,12.187946800082575
1577,11.830881301061687
1578,11.87129718360978
1579,12.173203763115824
1580,11.869575885021543
1581,11.778769981269834
1582,12.697726482519226
1583,12.332308102080834
1584,11.866364135394402
1585,10.990487470835927
1586,11.590035946493543
1587,11.934312688383073
1588,11.465498758647204
1589,11.852135646618063
1590,11.572831424210499
1591,11.775783594523757
1592,11.710304478923575
1593,11.771837424854297
1594,11.653416287223573
1595,12.399865174602771
1596,12.107873050927013
1597,12.123910555875725
1598,11.988883196276609
1599,11.985762386102751
1600,10.887972889159395
1601,11.651548925826386
1602,11.389211674875213
1603,12.506909390139475
1604,12.385492955904379
1605,11.992301407736399
1606,11.937278449711279
1607,12.29400099693788
1608,12.138582487607769
1609,11.866637936260917
1610,11.869785641798508
1611,11.972175700619776
1612,11.989951498021298
1613,11.711361971689293
1614,11.421144354123584
1615,11.102816875825479
1616,11.391994852686999
1617,11.75384185368178
1618,11.862198415110607
1619,11.839274186954
1620,11.850112018916843
1621,11.91889308711874
1622,12.636988484593733
1623,12.260287140563099
1624,11.714769361030857
1625,11.91324739284914
1626,12.130953902245931
1627,12.533384010407307
1628,12.067763102824834
1629,12.755416921867269
1630,12.249682849188796
1631,12.329985807544682
1632,12.098987318566047
1633,12.143536402926017
1634,12.089230296274184
1635,11.94099548040783
1636,12.181922242581612
1637,12.132169806187656
1638,12.025248627278204
1639,12.502815553652802
1640,12.12229794645039
1641,12.34529616900916
1642,12.339649955148712
1643,12.379541923091752
1644,12.21676472086993
1645,11.957932167892803
1646,11.956568252879764
1647,11.798620439643761
1648,11.849218400682489
1649,11.610075620237302
1650,11.717400910268957
1651,11.48559651427322
1652,11.526801905298527
1653,11.9050043440222
1654,11.915492482182096
1655,11.927663914276552
1656,11.930958858652104
1657,11.904906728345395
1658,11.798653531644321
1659,11.890755587115079
1660,13.061483984464711
1661,12.866719032017787
1662,12.850479065714945
1663,13.024400382536346
1664,12.62906660650413
1665,12.75466193951508
1666,12.838013420662168
1667,12.707930449916967
1668,12.600312763558128
1669,12.740788494571474
1670,12.51547390601514
1671,12.950292863075935
1672,12.607330158375294
1673,12.408816485438418
1674,12.106264879612425
1675,12.188690431413134
1676,12.287323234247225
1677,13.106827287736285
1678,12.812849790185696
1679,12.772962210282243
1680,12.320458333021463
1681,12.626601641412218
1682,12.094528929963841
1683,12.051361384532097
1684,12.043964125953066
1685,12.013984183162863
1686,12.079892123628138
1687,12.135701589937586
1688,12.14194972946188
1689,12.133076478243407
1690,12.089566308900599
1691,12.403636698284098
1692,12.080032571262624
1693,12.099067454769882
1694,12.044999585430137
1695,12.462347092074678
1696,12.046511943400748
1697,12.826722996510316
1698,12.645442916676933
1699,12.38360449447788
1700,12.460066181159362
1701,12.484728219255457
1702,12.412386777658801
1703,12.55478835942474
1704,12.28312301271308
1705,13.004506528037187
1706,12.265029429797783
1707,12.279779268593638
1708,12.46624244227581
1709,12.325809301341065
1710,12.423476029293507
1711,12.43885177128518
1712,12.554745212216542
1713,12.321410437202246
1714,12.195978449070036
1715,12.147530158526013
1716,12.061335931558624
1717,11.747661029355026
1718,12.218691518494882
1719,12.418132435793499
1720,12.025142526331857
1721,11.679602176561666
1722,11.971243203888422
1723,12.3152436348832
1724,12.376146826956942
1725,12.184671947367699
1726,11.941557769139779
1727,12.100312403920299
1728,11.97172361298858
1729,11.868812009723204
1730,11.718994497817224
1731,11.755696780382197
1732,11.616434553083913
1733,11.698446571684917
1734,11.783247413874866
1735,11.658825902664582
1736,12.829677537202036
1737,12.330576170647438
1738,12.55008970103844
1739,12.283214648473757
1740,12.17787349411733
1741,12.064308228038277
1742,12.059864235262012
1743,12.62992542853725
1744,12.349917665284758
1745,12.230800350277713
1746,12.264643098899045
1747,12.22449998737402
1748,11.966968951732577
1749,11.772281719260414
1750,12.389734579636023
1751,11.69897520822473
1752,11.796508987934358
1753,12.185104427513865
1754,12.099078708296489
1755,11.679034162223804
1756,11.695143596079003
1757,11.87150006880006
1758,11.988789473339741
1759,12.062582371550059
1760,11.771479094814026
1761,12.12756492804182
1762,12.008058238111996
1763,11.69093055877871
1764,12.006177416916517
1765,12.099820122417565
1766,12.37693398300881
1767,11.857829627984351
1768,12.060188143622861
1769,11.879422342218
1770,11.766805343190697
1771,11.838317633569664
1772,11.794117160725417
1773,11.746853400455892
1774,11.821961564077224
1775,11.713719485577123
1776,11.569474651193387
1777,11.790025202708042
1778,11.620298062020618
1779,12.09103216048381
1780,11.758615644546213
1781,11.203310545998187
1782,11.862659118683368
1783,11.631795653040905
1784,11.672788071486798
1785,11.737898500732273
1786,12.03161205115035
1787,10.903362303818556
1788,11.471851245144446
1789,10.881673889341725
1790,11.988940491368957
1791,11.94926044926778
1792,11.742444191173565
1793,11.864184613925493
1794,11.873940620325493
1795,11.63315667878434
1796,11.765229571760202
1797,11.765626426645255
1798,11.547083555563892
1799,11.747755340535862
1800,11.84838382509802
1801,11.729242726118994
1802,11.86428957008541
1803,11.893204189274355
1804,11.807826562958553
1805,11.737309568698883
1806,11.606886236276344
1807,11.735159562267885
1808,11.680247160668264
1809,11.889214719592779
1810,11.544436907837657
1811,11.615688845663039
1812,11.729132825470144
1813,11.418250089685285
1814,10.854488549943401
1815,11.473949237149418
1816,11.64140654280684
1817,11.917093666345794
1818,11.729257457081424
1819,11.020320470102389
1820,11.545274951674035
1821,11.938397572238083
1822,10.927073809014196
1823,11.809427178643098
1824,11.767552314366727
1825,11.621467765805493
1826,11.539899908946342
1827,11.741585104544543
1828,11.605016910206865
1829,11.853229276090024
1830,11.903274960248323
1831,11.500241966682514
1832,11.860597691330804
1833,11.7934277197401
1834,11.843901510772882
1835,11.698959947080743
1836,11.429643281014597
1837,11.74643917557532
1838,11.398225566690423
1839,12.022596355011899
1840,11.909295897761174
1841,11.185170522761846
1842,11.776662889335316
1843,11.880325321215105
1844,11.904399910053451
1845,11.972558093344512
1846,12.037645963346971
1847,10.9710358745867
1848,11.565954307867312
1849,11.714569501250327
1850,11.988410669323772
1851,11.80053689959891
1852,11.797570704633197
1853,12.030978070642744
1854,11.930523794462934
1855,12.301909328689145
1856,11.800797967239875
1857,11.862828006111101
1858,11.694397844823557
1859,12.002645925864323
1860,11.62614624504371
1861,12.520159252761024
1862,12.480810988611886
1863,12.480810988611886
1864,12.741632920085289
1865,12.771338493630408
1866,12.427446849601068
1867,12.644610229966297
1868,12.306074411575938
1869,12.300171144851811
1870,12.436468792679015
1871,12.021341381814178
1872,12.362387823944776
1873,11.877961794618667
1874,12.192527557423924
1875,12.184942397093746
1876,12.264963519435549
1877,12.260443888227961
1878,11.787524982540646
1879,11.828556670681749
1880,12.399715387197618
1881,12.452976697313503
1882,12.18216046593684
1883,12.259989998091859
1884,12.364865895944943
1885,12.629454726182296
1886,12.221440655140508
1887,12.530236020836808
1888,11.950125092077577
1889,11.80634560235051
1890,11.882075477965289
1891,11.600326180117884
1892,11.804219201377359
1893,11.833685345166495
1894,11.912491153591453
1895,11.744107323045911
1896,11.653640373427837
1897,11.592671149824262
1898,11.87247551705474
1899,11.881879564611888
1900,11.9757675403108
1901,11.901775417236584
1902,12.331635794164882
1903,11.778288161976638
1904,12.084593060516466
1905,11.921986351653649
1906,12.207831796342406
1907,11.717817490505755
1908,11.795088958555723
1909,11.76364126791254
1910,12.130490458311158
1911,12.596484597277314
1912,11.886236038141826
1913,11.11920784312939
1914,12.744612170579783
1915,11.073291143034108
1916,12.455362880157605
1917,11.851859997686542
1918,12.080698770689045
1919,11.883044850441278
1920,12.961853060377443
1921,12.727926071506783
1922,12.359786904543373
1923,12.427384839740395
1924,12.224440341045586
1925,12.926226564262777
1926,11.860011924886031
1927,11.95153755346459
1928,11.673691944795063
1929,11.789625868187624
1930,11.912583072587486
1931,11.850731442598326
1932,12.11035506249816
1933,12.094945873040611
1934,12.047579884771366
1935,12.15414237240888
1936,12.169219039393983
1937,12.058165771605987
1938,12.372950474201339
1939,12.115918578297462
1940,12.063962672493984
1941,12.1387826844862
1942,12.189159975884415
1943,12.74103877844291
1944,12.876350783303613
1945,11.787738022212428
1946,12.653529060571907
1947,12.032220400863768
1948,12.426134149334665
1949,12.042017090347866
1950,12.494068865022962
1951,12.32626936093814
1952,12.080052855533154
1953,12.118755332108167
1954,11.817032546056849
1955,12.622756632778222
1956,11.914982219354227
1957,12.610431868370135
1958,11.830423127509178
1959,11.626752923558755
1960,11.77803495953915
1961,11.459304644619927
1962,11.502721716652871
1963,11.619359300217145
1964,11.940929128548404
1965,11.95842550343267
1966,12.5702479504815
1967,13.032974795600957
1968,12.96396347442113
1969,13.146135258718054
1970,12.880038086863703
1971,12.815837620893967
1972,12.503095479427952
1973,12.628745778687923
1974,13.131499812155203
1975,12.478331650417074
1976,12.750563684310025
1977,12.799038357011547
1978,12.730225548947452
1979,12.157819347879629
1980,12.767716877523775
1981,12.350011963086388
1982,12.242415948519247
1983,12.004122411443007
1984,12.30752772677577
1985,12.181277429265084
1986,12.104095982277045
1987,12.09640167567006
1988,12.161905314725455
1989,12.274872454808998
1990,12.424755034971346
1991,12.270076784103647
1992,12.065931542883076
1993,12.492803826493116
1994,12.09761801503814
1995,12.41193038780421
1996,12.520599864668895
1997,12.785853378553572
1998,12.413659202958554
1999,12.656498608139382
2000,12.47652693781525
2001,12.401930795643247
2002,12.505743122014492
2003,12.50659104516918
2004,12.24435946244004
2005,12.34525600884742
2006,12.433587165599526
2007,12.23950138755228
2008,12.178084776480814
2009,12.13659770077185
2010,11.859568900117408
2011,12.062095991225158
2012,12.126381667466308
2013,12.132816124173535
2014,12.218845785556256
2015,12.151786935401757
2016,12.212367735914187
2017,11.747453551725393
2018,11.847921258230075
2019,11.693506218505897
2020,11.590982497578484
2021,12.068836927665307
2022,12.014596973587828
2023,12.382024751212487
2024,12.807682239414149
2025,12.05698496056317
2026,11.899475126599308
2027,11.971369507142546
2028,12.034644852353685
2029,12.59826961677965
2030,12.29562412121552
2031,12.410916409270282
2032,12.481990193683085
2033,12.00005067264261
2034,12.258957991548915
2035,12.120129741323037
2036,12.158973968367796
2037,12.712510524295372
2038,12.221379422888198
2039,12.724125133727533
2040,12.617816490444728
2041,12.201262729257147
2042,12.021312712879261
2043,12.007307467809296
2044,12.34696480062304
2045,11.822642369541452
2046,11.92834353836947
2047,11.841695550306078
2048,11.794055877009148
2049,12.064675170068861
2050,11.570445383344785
2051,11.757421862566114
2052,11.902468395775205
2053,11.408509309673716
2054,11.903016224437883
2055,11.892207435123803
2056,11.719164739210512
2057,12.401215071141213
2058,11.804926815734131
2059,12.026168729708703
2060,12.039767215101849
2061,11.810856405859003
2062,11.716564113189863
2063,11.901683927580427
2064,11.708726144811065
2065,12.035282351268581
2066,11.519291049742582
2067,11.721079117126079
2068,11.403009417770217
2069,11.686325523572842
2070,11.439322559300267
2071,11.755980014003306
2072,11.808933863056057
2073,12.138415957675406
2074,11.913575932647424
2075,11.624911422101283
2076,11.951369924590008
2077,11.779817287505134
2078,11.772084437267806
2079,11.589172390779549
2080,11.756354517048365
2081,11.864358615352856
2082,11.89539028292429
2083,11.593166658893928
